normLongitude,normLatitude,text
0.2948290536317738,0.7368996182656962,What a boss! https://t.co/7DVkzzpyKO
0.2351069222054379,0.638873116312557,"There is now the Spirit of the glorified Jesus &amp; we have received Him! Christ in us is our hope of glory, and our reality of sonship to God!"
0.3043608230596943,0.7522588430732682,- it never fails �?��?👫
0.2966269237305785,0.7406282483964615,Right 😂 https://t.co/prROOV4hcQ
0.3010086434560426,0.7462270613832535,@Kianinmypants Omg I might be going to see them!
0.2756761223671719,0.6505528534930548,"@erinkbay THANKS ME TOO. :D one test down, one to goooo! :')))"
0.2014781743234945,0.7865059763466759,"Want to work in #RedLodge, MT? View our latest opening: https://t.co/Pb12Wgp7p2 #Nursing #rn #rnjobs #Job #Jobs #Hiring"
0.2775151766955344,0.6892660872004465,Young nigga go young nigga go young nigga go
0.1636980353962681,0.7288958981832979,"Can you recommend anyone for this #job? Registered Nurse (RN) ON CALL - https://t.co/Cz2DTUU448 #Fairfax, CA #Nursing #Hiring"
0.1747498793914063,0.6997039674236398,@UnoTheActivist - every time
0.296027719728997,0.7629641522768005,"Want to work in #Horseheads, NY? View our latest opening: https://t.co/O0QAwIgZSJ #Retail #Job #Jobs #Hiring #CareerArc"
0.2741593823168836,0.7636446737184798,Helppppp😅 https://t.co/5qTjOJU3u7
0.3071085230441983,0.7563116885592279,"Blocked due to fallen power cables in #Orange on Rt 34 EB at Orange Ctr Rd, stop and go traffic back to Grassy Hl Rd, delay of 2 mins"
0.268078722716329,0.7139050742245889,If you can go a wholee day without speaking to me Ik wheree we stand 😌😊💯👌�?�
0.3934748954872236,0.2577013080300557,I'm at Aly House 👑💄 https://t.co/TZaDc8uEJp
0.3047081564218485,0.7528002463707374,Manage Your feelings
0.2996012930006135,0.7334423603327784,My mom put my car in the garage for me 🙌�?�
0.2581667174538908,0.6977464724647884,"See our latest #Grenada, MS #job and click to apply: Manufacturing Engineering Manager - https://t.co/tLBs6cu5J6 https://t.co/2L1PUeRN9E"
0.2789861641055863,0.7490281607702074,More focused on that
0.2832983917866612,0.7050444421324448,"Can you recommend anyone for this #job? Store Team Leader - https://t.co/AlxC6TKOc8 #Chester, SC #Retail #Hiring #CareerArc"
0.2986551070530839,0.748786833059864,@Ashleyyyydxo I was debating not taking them off but I know it'll just happen again. I gotta get used to the contacts first then get nails 😩
0.2086980334875386,0.6862013932856525,Try https://t.co/Awf2OTPeIK HOME     ORDER SALSA     GIFT CARDS     RESERVATIONS     CATERING     CONTACT US Welcome to #homemade #menu
0.2775151766955344,0.6892660872004465,This what going on https://t.co/vW1oNWSxE3
0.1613342802766484,0.7283025997488741,Each day of our lives we make deposits in the memory banks of our children. - Charles R. Swindoll https://t.co/Jxh6WBlokJ
0.3066627246109015,0.7685962416034596,"This short discussion does a nice job of getting beyond caricatures of progressive/left localists as ""anti-progress"" https://t.co/C4Ddh1NU6B"
0.2948290536317738,0.7368996182656962,@maddie___10 love you so much thanks bb girl
0.2959343013445311,0.7399929721104114,"Want to work in #Columbia, MD? View our latest opening: https://t.co/3C6ucKflRP #Nursing #Job #Jobs #Hiring #CareerArc"
0.38413262116789,0.2509648703391965,eu amo tanto a netflix https://t.co/ydKmAROhIF
0.2871764466407776,0.7086423598894463,"@JRubinBlogger If Cruz had gone after Trump months ago, he'd be out of the race"
0.0594820071287732,0.601615273497984,Disappointed in myself for missing the last ever UB40 concert in Oahu couple weeks ago . Grew up listening to them 😭😭😭
0.2884601190058996,0.7306665124648863,I don't even get sad over stuff anymore I just be like oh well and keep it moving 😂
0.3034166216659258,0.7557528276613729,Can't deal with school today..
0.2751154429139872,0.7004603740338098,"If you're going through a bad break up, I feel for you. I really do. If you're not doing anything to move forward, I have 0 sympathy for you"
0.2389518894010574,0.7654228961086131,@CathyInTheBurg @QuantumFlux1964   Damn!! Sounds like it was a barrel of laughs.   He's going to turn the West Wing into a Comedy.
0.1747498793914063,0.6997039674236398,@AliciaNicole79 Lol definitely!
0.2343945330223404,0.7035299496238914,YEAH IM HYPE https://t.co/UuLSmEn73E
0.285452662660631,0.6332994654382783,bruh... that's the cutest poof ball I've ever seen  https://t.co/TRoVsdCSKr
0.2448628033088256,0.7100942755886008,These are a must  https://t.co/TqcTm3Y8qp
0.2937566786449461,0.7548806123603335,@ainsleyearhardt @FoxNews @marcorubio @foxandfriends @kilmeade @PeteHegseth How will they start caring 4 our Vet's &amp; their widows??!!
0.2756761223671719,0.6505528534930548,@spencerWnguy happy birthday spencer 😊🎉🎉🎉
0.2629701765801489,0.759782886139214,A true and sincere nationalist! https://t.co/ReE99kz6du
0.2835576442078374,0.6836462286896088,@NerimaRoberts @JHNabors @oopsadoop @jkheaton @DebbieDeeNJ Good morning Y'all! Waiting for Springtime to quit teasing us &amp; get here to stay
0.2789861641055863,0.7490281607702074,"@HawaiiOlelo Lets Pay It Forward and help the Environment by funding M &amp; M Designs waterway cleanup, at https://t.co/07m2ggBb2Z"
0.2937566786449461,0.7548806123603335,@thestylespics @tricharry thecourt has to tell you who boxed you in herc for tatoos deletion method
0.3044184669827535,0.7512825935350599,"Ima be one of those parents. Cus I wanna do the things my parents didn't get the opportunity to. Granted, they did a great job."
0.1936910102130208,0.752142972186539,@SingleySharon Welcome aboard Sharon Singley!
0.3833068463064783,0.2517270522236692,I'm at Extra mini mercado in Cotia https://t.co/rxDeHFdIyP
0.2948290536317738,0.7368996182656962,@callashalyn next of
0.2460559663157516,0.7798305553598184,Look at MI history. This is a #Democrat mess and the #progressives own it! Snyder was NOT cause of poisoning @wessmith123 @tedcruz
0.2459665345367103,0.669479784418751,you're one of my good friends and last weekend was pretty cooool;) too bad you can't this weekend!
0.2788237729561473,0.6530445376516023,Alert: MOTOR VEHICLE COLLISION @ COUNTRYSIDE BL/SR 580-CL Tac: B Sent: E50 E62 https://t.co/fYDTBQ8oKv
0.2860907178381203,0.6356543911635347,CAN I JUST GRADUATE GDI
0.2906853505815313,0.7138783416666167,TGIF ! ✊�?�
0.2885684047747505,0.7761412135762138,Top score from last night #211 must...try...harder #bowling https://t.co/361Y9oCObO
0.2417243255868862,0.6671887921500844,lmao! thanks for understanding.  https://t.co/DKxftlb79W
0.2859967059831321,0.6469351263547205,My birthday is this weekend and idk what I want #gif https://t.co/H4FWEEp1qL
0.2679864912729076,0.7443743244658889,Why am I so sick. 😷
0.2282206052276486,0.6775319519661077,error 1311 source file not found https://t.co/qfDq3MqPCT #Quickbooks call 1-800-298-2042 https://t.co/xY4fSYPGG7 https://t.co/lSqa2zwADl
0.2884601190058996,0.7306665124648863,Had a dream i crashed and my car fell in a lake 😭
0.3496392657672404,0.1661792955040633,Sweet mery aparece!!!!!!! https://t.co/maZr5JTO05
0.2741870639984417,0.6985669804603697,@baylorschool! MT @TimesFreePress Ready for summer? The best Chattanooga-area summer camps https://t.co/6OI8595bJx https://t.co/tv9kUH5Erc
0.3044184669827535,0.7512825935350599,"@AmyMek @SashGirlVegas @realDonaldTrump must have been hit by a truck, effected his brain #TrumPutz"
0.2782534671486234,0.7638694301194389,If ur a boy and I talk to you that's says a lot because I hate most of the male population
0.2439739521547465,0.737882581069517,@big95kbgo that's so cool! I wish I could be there. Sounds like a lot of fun.
0.2699491595326019,0.7292583087934179,Happy Birthday!🎈🎉 @kenzie3401
0.3040746696550377,0.7517713247137967,"People who say ""I'm not afraid of anything"" have never taken care of a toddler and heard the next room go absolutely silent."
0.2859825805098078,0.6383162884418678,�?�Protein Donuts�?�for breakfast on the way to kick clients butt 💪💪💪!Recipe coming 🔜... LIKE my� https://t.co/7Vq05OeM84
0.2282206052276486,0.6775319519661077,Waco today ?�?😈�?� #ringchasin #roadtostate
0.1633217193835143,0.805390495915603,@wolstenamored Chris is def the cool kid in every photo. One day it will rub off on the other two.
0.2736126979776505,0.7392164428072648,"See our latest #Cincinnati, OH #job and click to apply: CMM Programmer - https://t.co/bQsq56KGD8 #Manufacturing https://t.co/1TSwzPIjle"
0.2679864912729076,0.7443743244658889,"My wisdom teeth are supposed to be taken out today, so let's see how this goes😑"
0.2997009890491883,0.4837725284537102,#TemaDelDía #TanIncomodo #AlAire @wilmerparra964 @yulietsalazar #YoTeAgradezcoMujer dirige� https://t.co/nK67C55tzX
0.2738428350558007,0.6977323975417252,"Kennesaw TEDx (April 16, 2016)  is going to be outstanding! @tedxkennesawsu https://t.co/hwDkjqVQi9"
0.2792655254078041,0.648805868973485,Senior year is so expensive
0.2101873793176416,0.6821291317294279,Good morning let's get this weekend going off on the right start!  Come get your healthy meal� https://t.co/aJTKRd89hV
0.1755860181145791,0.7040797532496691,@andybarron @thisisLANY @pauljasonklein @jakecgoss love it
0.2863775157488478,0.6402539460312494,@YMcglaun @Dolly0811 @Charlie4927 @Scarlett210 @ScarlettDear1 Thanks Cookie! 🌺Good Morning Love!�?�?�😘 https://t.co/7m50Lczay5
0.3021266194346196,0.7484980926681789,@LES_lilmakers  Almost ready!  #lesltps https://t.co/9u0Kn3i7Vl
0.17856126519605,0.6902907989751298,You were meant to be here. It is written in the stars.💫
0.2840688366767872,0.6966746403293043,And preacher man don't always tell the truth
0.2383407007945071,0.689586283148204,Wearing my Stephen Curry Shirt today even tho Ima okc fan🙄💙 Steph just dat good 🤑🙌😂
0.2682810436707045,0.74308828901195,Innovations update https://t.co/QTh7idnRMU
0.2349927731811327,0.670958253862781,#GIFparty! Hurray for Friday! https://t.co/RklCrwYTzk
0.3841891583486239,0.2510883990911583,I cant keep my eyes of you ✋
0.2871412583591005,0.7714975074225536,"New song featuring @gbistro9oh5 up on SoundCloud @ Hamilton, Ontario https://t.co/MN0siyh1mz"
0.271482198878953,0.7080317209383428,I am so hungry that the thought of food makes me nauseous😩
0.1652669078219989,0.7631972913579929,17 years go by quick.  😢  #imissyou @ MT. Calvary Catholic Cememtery https://t.co/bbYqE8KsAq
0.2328378942550554,0.6639672557482011,This #Healthcare #job might be a great fit for you: Speech Language Pathologist... - https://t.co/5BVXoKBlbq https://t.co/4LNwwtAeE9
0.2139075208521897,0.7451723323317546,"6:26am: sunrise sunset will be at 5:56pm today's forecast: partly cloudy, 62/37°F tomorrow: mostly cloudy, 71/40°F"
0.2642221762838125,0.7604444051908407,Good morning!
0.2942543972041296,0.7270682564401525,"Tourism Caucus with @visitvirginia and friends. (@ General Assembly Building in Richmond, VA) https://t.co/9TrwR4XYmm"
0.2738428350558007,0.6977323975417252,Golden rubbas in dese denim pockets ...
0.2716936683199539,0.7546394518013634,�?� this https://t.co/IJhQJUwypt
0.0641430196230042,0.5971313212973531,#lawandordersvu  hit me right in the feels !!!! 😢😢😢😢
0.268128673394977,0.7437784181590656,@smileyradioshow @HelperToni @NikkiWZPL there's a la Bamba on 38th and Lafayette
0.3126034607769518,0.7642512155173218,@FitNiceRunner haha. Running around with hundreds of yahoos at the crack of dawn with @Nov_Project is definitely fun!! #hillsforbreakfast
0.3044184669827535,0.7512825935350599,You might as well do whatever the fuck you want.
0.2629257333662736,0.7422320969192809,"Rauner says that passing bills to fund our schools is ""continuing a crisis for political gain."" We're starving. https://t.co/rcBLZX9xOF"
0.1630120750449185,0.7276960654135353,"I dont even have hers. Like dude, you wanted me to stay out of your gaddamn family and your life but you all worked up on mine?"
0.1632850423219767,0.8064871216531314,"@ErnestLamonica @JenniferinNC @MSNBC So, you're saying majority of people who vote #Republican are against women? #WarOnWomen"
0.2780637198952632,0.7461479016027467,New music friYAY!
0.3127593175097276,0.7641768176073276,Dr. Mehanna giving the birds and the bees medicinal chem style 👫➡�?👪
0.2327007594029263,0.6639157816772172,@travarama I just got Apple Music so I need to get started on both
0.2388654016440908,0.6911501047480281,Let's go tweeps! It's Friday! We got this!! https://t.co/uhDyAwvmPQ
0.2588635063821256,0.7842905582672012,@IngrahamAngle Not a high tech shortage but skilled worker shortage. Know difference?
0.2637806692110734,0.766319433878059,Can't wait for today 😩🙌
0.3078929394261077,0.7578568125287123,@kailyn833 hey there
0.2937763331637894,0.7094585483825674,Think i might take the day off
0.2884601190058996,0.7306665124648863,@HarvardBiz Interesting!
